UsuarioID,ProductoID,Calificacion,Comentario,Fecha
769,23,5,Estoy muy satisfecho con la compra. Et voluptatem autem quos aperiam porro.,2025-01-24 10:22:06
450,34,3,Nada fuera de lo normal. Animi culpa mollitia quia quos et.,2025-06-16 10:22:06
193,11,2,Muy decepcionado con la compra. Beatae repellendus ratione eius enim sit culpa.,2024-09-06 10:22:06
742,30,5,Sin dudas volvería a comprarlo. Qui nobis ullam beatae error eius.,2025-02-01 10:22:06
608,17,1,Muy decepcionado con la compra. In soluta magnam illo nisi nulla voluptatibus.,2024-08-23 10:22:06
710,33,4,¡Recomendado al 100%! Hic quasi itaque placeat nulla.,2024-11-09 10:22:06
552,7,5,Sin dudas volvería a comprarlo. Vitae doloremque esse id maiores.,2024-09-27 10:22:06
674,36,5,Sin dudas volvería a comprarlo. Aliquid voluptatem quidem excepturi rerum.,2025-06-30 10:22:06
629,3,4,¡Recomendado al 100%! Commodi velit distinctio eum qui reiciendis.,2024-11-25 10:22:06
496,23,4,Muy buena calidad y entrega rápida. Quibusdam velit reprehenderit doloremque magni deserunt doloremque perspiciatis.,2024-07-05 10:22:06
648,5,2,Llegó defectuoso o incompleto. Ipsum sequi similique consequuntur veniam aliquam.,2025-03-11 10:22:06
250,20,4,Estoy muy satisfecho con la compra. Officia laudantium totam unde doloribus possimus.,2024-12-27 10:22:06
139,22,1,Llegó defectuoso o incompleto. Beatae explicabo cupiditate reprehenderit.,2025-06-25 10:22:06
397,9,5,Sin dudas volvería a comprarlo. Vel nemo sunt exercitationem harum.,2024-11-08 10:22:06
474,7,2,No era lo que esperaba. Earum quis illum magni nostrum eius qui ipsum.,2024-08-14 10:22:06
29,13,3,Nada fuera de lo normal. Blanditiis laudantium consequatur vero cumque similique adipisci.,2024-12-21 10:22:06
6,24,2,Llegó defectuoso o incompleto. Repudiandae numquam quasi autem dolore id iusto consectetur.,2024-07-13 10:22:06
412,32,2,No cumplió con lo prometido. Consectetur voluptatum voluptate ratione voluptatibus.,2025-03-11 10:22:06
656,5,4,¡Recomendado al 100%! Laudantium delectus dolorem dignissimos.,2025-05-05 10:22:06
823,12,2,No era lo que esperaba. Illum doloribus corrupti ex error nisi asperiores.,2024-11-27 10:22:06
720,32,1,Llegó defectuoso o incompleto. Quod dolorem perspiciatis est tempora.,2024-11-05 10:22:06
584,2,2,No cumplió con lo prometido. Quibusdam dignissimos ducimus maiores quidem officia.,2024-11-21 10:22:06
960,8,5,Muy buena calidad y entrega rápida. Ab ipsa tempore voluptas.,2024-09-25 10:22:06
119,16,4,Estoy muy satisfecho con la compra. Harum sequi voluptas reprehenderit iusto culpa excepturi.,2025-04-16 10:22:06
313,27,5,Estoy muy satisfecho con la compra. Aliquid repellat laboriosam ea maiores placeat deleniti.,2024-10-12 10:22:06
528,26,4,¡Recomendado al 100%! Blanditiis quas voluptatibus quis explicabo.,2024-10-22 10:22:06
569,22,2,No era lo que esperaba. Repellendus ea sapiente.,2024-07-18 10:22:06
366,14,1,No cumplió con lo prometido. Magnam explicabo deleniti ducimus deserunt.,2025-04-04 10:22:06
883,19,1,Llegó defectuoso o incompleto. Sint libero rerum voluptatibus in quia.,2025-02-11 10:22:06
201,16,1,Muy decepcionado con la compra. Unde eos assumenda quae.,2024-11-11 10:22:06
738,35,4,Muy buena calidad y entrega rápida. Rerum aliquam adipisci quibusdam consequuntur.,2024-11-06 10:22:06
374,29,1,No era lo que esperaba. Consequatur mollitia repellendus odit eaque praesentium.,2024-11-28 10:22:06
293,18,4,Muy buena calidad y entrega rápida. Ea itaque cumque recusandae libero velit.,2024-11-09 10:22:06
957,22,3,El producto es aceptable por el precio. Dolorum soluta debitis itaque quis inventore a ipsam.,2025-04-29 10:22:06
225,34,5,Muy buena calidad y entrega rápida. Itaque impedit esse quod.,2024-08-09 10:22:06
997,35,2,Llegó defectuoso o incompleto. Cumque id temporibus omnis.,2024-12-31 10:22:06
205,7,1,No cumplió con lo prometido. Laborum recusandae quam dolorem excepturi distinctio quia.,2024-07-23 10:22:06
83,21,4,Muy buena calidad y entrega rápida. Iure sint inventore blanditiis magnam debitis occaecati aliquid.,2025-02-24 10:22:06
709,26,1,No cumplió con lo prometido. Laborum qui praesentium vero labore.,2024-12-11 10:22:06
410,7,2,No era lo que esperaba. Laudantium placeat doloribus fuga commodi nisi.,2025-01-21 10:22:06
936,26,1,Muy decepcionado con la compra. Molestias autem ab nostrum.,2025-01-08 10:22:06
759,34,1,Llegó defectuoso o incompleto. Non possimus accusamus dolorum repellat laboriosam possimus.,2025-06-11 10:22:06
817,31,3,Nada fuera de lo normal. Eos fugiat neque voluptatem.,2024-11-19 10:22:06
686,1,2,Muy decepcionado con la compra. Recusandae a facere vel dolorem odit.,2025-04-14 10:22:06
160,31,4,Muy buena calidad y entrega rápida. Quaerat cupiditate eos praesentium cupiditate.,2024-10-18 10:22:06
673,9,2,No era lo que esperaba. Rerum numquam explicabo architecto exercitationem amet error voluptatibus.,2024-10-11 10:22:06
602,32,5,¡Recomendado al 100%! Occaecati porro consequuntur nam quae.,2025-04-14 10:22:06
511,10,4,Muy buena calidad y entrega rápida. Adipisci animi exercitationem voluptatibus placeat sit omnis.,2024-07-20 10:22:06
613,6,1,Llegó defectuoso o incompleto. Facere iure corrupti corrupti assumenda eligendi atque error.,2024-09-19 10:22:06
717,27,2,Muy decepcionado con la compra. Veniam saepe debitis quod dolores dicta.,2024-07-14 10:22:06
688,31,2,Muy decepcionado con la compra. Mollitia eos pariatur nihil ut asperiores.,2024-10-06 10:22:06
45,8,1,No era lo que esperaba. Distinctio voluptatem inventore perferendis eius nostrum.,2024-09-26 10:22:06
58,18,4,Estoy muy satisfecho con la compra. Architecto incidunt placeat nulla placeat fugit nulla sapiente.,2024-10-08 10:22:06
624,14,2,Llegó defectuoso o incompleto. Aspernatur ad deserunt accusantium fugit.,2024-11-21 10:22:06
533,25,4,¡Recomendado al 100%! Culpa laboriosam amet mollitia pariatur fugit itaque.,2025-05-04 10:22:06
333,3,4,Muy buena calidad y entrega rápida. Temporibus pariatur quo in.,2025-01-05 10:22:06
572,24,4,Estoy muy satisfecho con la compra. Nam debitis porro explicabo laboriosam illum qui.,2025-03-02 10:22:06
212,20,4,Estoy muy satisfecho con la compra. Aliquam doloremque sapiente corporis quas.,2025-04-04 10:22:06
369,34,1,No era lo que esperaba. Corporis vel repudiandae culpa vel.,2024-09-23 10:22:06
89,8,1,Muy decepcionado con la compra. Laborum nostrum sit magnam id magnam consectetur.,2025-01-22 10:22:06
915,15,5,Estoy muy satisfecho con la compra. Consequuntur amet et eius culpa sed sequi.,2024-09-27 10:22:06
105,30,4,Sin dudas volvería a comprarlo. Totam odit occaecati non.,2025-03-30 10:22:06
326,8,2,Llegó defectuoso o incompleto. Consectetur minima recusandae magni consequatur sed minima.,2025-02-06 10:22:06
820,25,1,Muy decepcionado con la compra. Eius consequatur optio ad animi perferendis.,2025-02-27 10:22:06
930,36,2,No era lo que esperaba. Ex molestiae aut odit dignissimos suscipit.,2024-07-10 10:22:06
770,23,5,Sin dudas volvería a comprarlo. Est tenetur accusantium.,2025-02-18 10:22:06
762,4,1,No cumplió con lo prometido. Aliquam laboriosam fuga molestiae eligendi voluptatum.,2025-05-05 10:22:06
328,22,2,Muy decepcionado con la compra. Amet quis consequuntur explicabo rerum eius.,2025-03-27 10:22:06
154,12,4,Sin dudas volvería a comprarlo. Sit excepturi fugiat.,2025-01-14 10:22:06
373,1,4,¡Recomendado al 100%! Error magni at autem sit officiis.,2025-05-19 10:22:06
76,6,3,El producto es aceptable por el precio. Ea commodi qui.,2025-05-05 10:22:06
455,34,4,¡Recomendado al 100%! Ipsa sint suscipit illo accusantium.,2024-12-30 10:22:06
167,12,4,Muy buena calidad y entrega rápida. Sit molestias facilis odit.,2024-11-04 10:22:06
6,13,3,Nada fuera de lo normal. A architecto similique corporis reiciendis impedit reiciendis quis.,2025-05-18 10:22:06
963,29,4,Sin dudas volvería a comprarlo. Necessitatibus voluptas consequuntur earum modi iusto.,2025-02-04 10:22:06
572,14,1,No era lo que esperaba. Aperiam pariatur magnam dolor sint illum alias.,2024-09-12 10:22:06
307,34,1,No cumplió con lo prometido. Fuga accusamus esse corporis magni.,2025-05-04 10:22:06
285,16,2,Llegó defectuoso o incompleto. Soluta exercitationem hic animi.,2025-06-24 10:22:06
466,36,5,Sin dudas volvería a comprarlo. Quo nostrum laboriosam itaque totam nostrum delectus nesciunt.,2024-12-10 10:22:06
784,23,5,Sin dudas volvería a comprarlo. Delectus odio quibusdam nesciunt.,2025-05-27 10:22:06
576,7,2,Muy decepcionado con la compra. Assumenda voluptatum exercitationem dignissimos.,2025-02-15 10:22:06
364,23,2,No cumplió con lo prometido. Deleniti facere odio illum quisquam.,2025-02-07 10:22:06
375,32,4,Muy buena calidad y entrega rápida. Odit ducimus repudiandae est adipisci totam.,2024-11-05 10:22:06
724,27,2,No cumplió con lo prometido. Dolor enim repellendus deleniti recusandae placeat.,2024-08-11 10:22:06
752,30,2,No era lo que esperaba. At provident nesciunt cum aspernatur.,2025-03-17 10:22:06
313,1,1,No cumplió con lo prometido. Veniam officia temporibus iure.,2024-08-22 10:22:06
43,9,1,Llegó defectuoso o incompleto. Laboriosam maiores eaque rem dolores tempore.,2024-12-27 10:22:06
692,30,2,Llegó defectuoso o incompleto. Temporibus quis corporis nobis.,2024-11-14 10:22:06
314,10,2,No cumplió con lo prometido. Perferendis ipsum consequuntur minus.,2024-10-09 10:22:06
194,29,2,No era lo que esperaba. Laudantium repudiandae eos eveniet.,2025-01-30 10:22:06
364,1,1,No era lo que esperaba. Consequuntur voluptas quibusdam provident quae blanditiis labore.,2025-03-09 10:22:06
66,15,2,No cumplió con lo prometido. Vitae autem corrupti ducimus neque.,2024-10-01 10:22:06
799,26,1,No cumplió con lo prometido. Vel nam necessitatibus cum eaque.,2025-06-21 10:22:06
533,28,1,Llegó defectuoso o incompleto. Dolorem minima soluta blanditiis eaque nam.,2025-01-22 10:22:06
288,11,5,Muy buena calidad y entrega rápida. Quibusdam ratione explicabo facilis voluptate libero reprehenderit.,2024-09-13 10:22:06
831,32,4,Sin dudas volvería a comprarlo. Similique nisi tempora ratione aspernatur quae.,2024-09-07 10:22:06
877,28,5,Sin dudas volvería a comprarlo. Officiis occaecati nam non officiis possimus nisi.,2025-02-21 10:22:06
63,35,2,No era lo que esperaba. Magni a dolor laboriosam suscipit sed fugit.,2024-07-09 10:22:06
686,26,3,Nada fuera de lo normal. Unde perferendis odit exercitationem incidunt laborum ratione commodi.,2024-07-20 10:22:06
617,11,1,Llegó defectuoso o incompleto. Odit dolorem laudantium ipsam molestias.,2024-08-08 10:22:06
162,10,5,Sin dudas volvería a comprarlo. Consequuntur laboriosam aut tempora ad.,2024-11-12 10:22:06
335,19,2,Muy decepcionado con la compra. Incidunt eveniet quae.,2024-07-25 10:22:06
758,10,4,Estoy muy satisfecho con la compra. A reprehenderit amet corporis fuga impedit voluptas.,2024-09-30 10:22:06
112,29,2,No cumplió con lo prometido. Animi vitae labore unde doloribus.,2024-07-20 10:22:06
789,30,1,Muy decepcionado con la compra. Minima consectetur eius assumenda unde deleniti.,2025-03-05 10:22:06
839,16,4,Sin dudas volvería a comprarlo. Consequuntur maxime ea soluta tempore.,2025-04-11 10:22:06
955,21,4,Sin dudas volvería a comprarlo. Deleniti aliquid magnam fugiat voluptatem.,2025-01-24 10:22:06
277,3,1,No cumplió con lo prometido. Totam deserunt commodi beatae nisi nobis.,2025-04-29 10:22:06
788,34,5,¡Recomendado al 100%! Vel ipsa perspiciatis quae nostrum maiores.,2024-07-15 10:22:06
677,18,3,Nada fuera de lo normal. Id accusamus quo distinctio impedit ea ut.,2024-07-21 10:22:06
521,24,1,Llegó defectuoso o incompleto. Eligendi temporibus et.,2025-06-26 10:22:06
571,21,1,Llegó defectuoso o incompleto. Distinctio ex sequi placeat.,2025-04-16 10:22:06
154,13,2,No era lo que esperaba. Ut aliquam soluta tenetur sapiente provident.,2025-04-16 10:22:06
352,27,1,Llegó defectuoso o incompleto. Est commodi odit aliquid voluptas quos corrupti.,2024-09-03 10:22:06
159,28,3,El producto es aceptable por el precio. Ad nemo rem autem ad velit suscipit.,2024-07-03 10:22:06
819,18,3,Nada fuera de lo normal. Soluta nesciunt non et inventore autem.,2025-01-23 10:22:06
472,14,4,Sin dudas volvería a comprarlo. Officiis et itaque rerum illum consectetur.,2024-09-23 10:22:06
265,13,3,Nada fuera de lo normal. Quo error fuga hic rem.,2024-09-14 10:22:06
563,31,5,Estoy muy satisfecho con la compra. Sed incidunt autem modi suscipit atque voluptatem.,2025-06-17 10:22:06
285,32,5,Sin dudas volvería a comprarlo. Autem quasi vitae possimus.,2024-11-14 10:22:06
28,14,2,No era lo que esperaba. Facere soluta odio dolores alias.,2025-02-23 10:22:06
19,11,1,No era lo que esperaba. Nemo cum excepturi accusamus at perferendis nemo esse.,2025-02-24 10:22:06
16,4,5,Sin dudas volvería a comprarlo. Cum nulla saepe veritatis.,2025-05-03 10:22:06
495,32,3,El producto es aceptable por el precio. Distinctio exercitationem quas delectus quas sint.,2024-12-25 10:22:06
2,2,2,No era lo que esperaba. Nisi quae reiciendis minus quibusdam nobis reiciendis dignissimos.,2024-08-04 10:22:06
155,34,4,Sin dudas volvería a comprarlo. Incidunt recusandae in praesentium sed dolor.,2024-10-14 10:22:06
679,7,4,Estoy muy satisfecho con la compra. Doloribus aut ea.,2024-07-26 10:22:06
465,11,5,¡Recomendado al 100%! Id vel illo.,2025-06-24 10:22:06
163,34,1,No era lo que esperaba. Reprehenderit reprehenderit minima natus.,2024-10-27 10:22:06
355,13,1,Llegó defectuoso o incompleto. Modi sunt quos officiis.,2025-05-15 10:22:06
526,19,4,Muy buena calidad y entrega rápida. Corrupti reprehenderit velit aliquid accusantium.,2025-01-12 10:22:06
906,15,4,Sin dudas volvería a comprarlo. Illo eum repudiandae nesciunt saepe tempora.,2024-11-15 10:22:06
659,30,1,No era lo que esperaba. Praesentium rerum quis.,2025-06-05 10:22:06
623,23,2,No cumplió con lo prometido. Libero asperiores fugiat quis numquam magni.,2024-11-27 10:22:06
487,25,3,El producto es aceptable por el precio. Laboriosam libero sapiente debitis deserunt.,2024-12-24 10:22:06
286,29,5,Estoy muy satisfecho con la compra. Eligendi similique harum recusandae.,2025-05-23 10:22:06
949,4,3,El producto es aceptable por el precio. Ducimus maxime maxime vel.,2024-07-12 10:22:06
19,19,1,Muy decepcionado con la compra. Blanditiis voluptatem recusandae corporis.,2025-02-15 10:22:06
833,26,5,Estoy muy satisfecho con la compra. Necessitatibus vitae numquam corrupti accusantium molestias iste.,2024-08-08 10:22:06
67,11,5,Sin dudas volvería a comprarlo. Doloribus necessitatibus cumque cumque explicabo odio aspernatur.,2025-04-01 10:22:06
476,23,2,Muy decepcionado con la compra. Officia at omnis aspernatur.,2025-04-01 10:22:06
584,34,2,Llegó defectuoso o incompleto. Quasi rem architecto.,2024-10-07 10:22:06
442,11,1,Llegó defectuoso o incompleto. Id modi reprehenderit dolor repellendus natus aliquid.,2024-11-03 10:22:06
602,32,4,Muy buena calidad y entrega rápida. Dolores incidunt officia accusamus similique veritatis totam.,2025-05-12 10:22:06
556,26,5,Sin dudas volvería a comprarlo. Labore illum impedit necessitatibus vero.,2024-12-11 10:22:06
930,19,3,El producto es aceptable por el precio. Soluta molestias a at deserunt hic dolorum rem.,2024-12-25 10:22:06
782,18,1,Llegó defectuoso o incompleto. Vel voluptate quibusdam dolores quos.,2024-08-10 10:22:06
201,10,2,Muy decepcionado con la compra. Hic nulla unde delectus.,2024-08-27 10:22:06
521,8,1,No cumplió con lo prometido. Consequatur blanditiis aperiam iusto laborum veniam.,2025-03-29 10:22:06
418,27,4,Sin dudas volvería a comprarlo. Delectus magni non et architecto.,2024-08-22 10:22:06
503,1,1,Llegó defectuoso o incompleto. Quae natus corrupti necessitatibus enim sunt veritatis.,2025-02-13 10:22:06
567,27,2,No era lo que esperaba. Eveniet iste distinctio corporis odit quia soluta.,2025-06-27 10:22:06
381,15,3,Nada fuera de lo normal. Libero temporibus tenetur quaerat.,2024-11-19 10:22:06
841,1,4,Estoy muy satisfecho con la compra. Aperiam distinctio qui earum.,2025-04-07 10:22:06
944,19,1,Muy decepcionado con la compra. Molestias quidem dolores cupiditate quaerat.,2025-02-22 10:22:06
712,34,2,No era lo que esperaba. Laboriosam officiis doloremque quasi eum itaque.,2024-10-08 10:22:06
931,16,3,El producto es aceptable por el precio. Distinctio sint natus fuga vitae dolor doloremque.,2025-05-06 10:22:06
73,6,2,No cumplió con lo prometido. Quaerat et inventore sunt quis.,2025-03-03 10:22:06
303,5,2,Muy decepcionado con la compra. Ad delectus esse alias occaecati ipsam impedit vero.,2025-01-01 10:22:06
555,17,5,¡Recomendado al 100%! Laudantium autem adipisci sapiente asperiores.,2024-11-13 10:22:06
910,24,1,No cumplió con lo prometido. Nisi molestias consequuntur cumque animi recusandae.,2024-09-10 10:22:06
820,18,3,El producto es aceptable por el precio. Impedit quas dignissimos quos repellendus.,2024-11-19 10:22:06
770,13,4,Estoy muy satisfecho con la compra. Non cupiditate quia minus accusantium.,2025-05-19 10:22:06
922,28,5,Muy buena calidad y entrega rápida. Alias at nam voluptas quis ipsum odit hic.,2024-09-18 10:22:06
243,23,1,Llegó defectuoso o incompleto. Perferendis corporis atque sed.,2025-04-19 10:22:06
581,19,1,No cumplió con lo prometido. Corrupti repudiandae at culpa veritatis omnis dignissimos doloribus.,2025-05-29 10:22:06
13,10,1,Muy decepcionado con la compra. Magni similique omnis mollitia.,2024-10-11 10:22:06
884,17,2,Muy decepcionado con la compra. Est blanditiis accusantium eius.,2024-09-25 10:22:06
8,21,4,¡Recomendado al 100%! Totam minima rem exercitationem officia nostrum provident.,2025-04-07 10:22:06
205,11,4,Estoy muy satisfecho con la compra. Assumenda modi ad laboriosam.,2024-09-29 10:22:06
758,12,2,No cumplió con lo prometido. Labore occaecati quasi molestias quae quaerat.,2025-02-07 10:22:06
304,36,4,¡Recomendado al 100%! Unde soluta architecto expedita pariatur enim nisi.,2024-07-15 10:22:06
195,2,4,Sin dudas volvería a comprarlo. Voluptates quos tempora reiciendis.,2024-08-10 10:22:06
735,27,1,Muy decepcionado con la compra. Laboriosam excepturi atque consequatur.,2024-09-30 10:22:06
344,8,2,Llegó defectuoso o incompleto. Tenetur adipisci unde odio ab error.,2024-12-10 10:22:06
