OrdenID,ProductoID,Cantidad,PrecioUnitario
56,23,2,382.71
999,32,5,358.33
467,28,3,40.74
81,9,4,239.94
3,5,3,147.51
59,26,5,452.62
865,29,4,344.92
673,16,3,210.02
850,19,2,391.63
397,7,5,313.3
333,24,5,347.16
818,16,5,178.1
424,13,2,445.58
793,31,3,311.14
991,12,5,37.31
185,25,4,478.16
447,20,4,443.67
706,27,5,472.87
569,3,2,177.91
561,2,4,322.1
82,12,1,243.42
561,2,3,264.3
426,22,1,431.42
994,23,1,152.89
529,6,3,134.72
13,30,5,251.04
153,7,4,97.94
584,36,4,461.79
826,2,5,245.97
942,15,1,183.6
325,23,4,69.83
846,23,2,472.75
264,35,5,159.23
649,1,3,93.75
155,1,4,170.43
953,27,4,167.65
369,31,3,247.04
790,3,5,200.1
600,1,1,479.53
740,6,5,163.59
601,11,1,321.83
334,8,1,366.0
53,7,2,457.66
112,32,5,218.89
475,11,5,356.48
732,35,5,224.67
690,25,1,305.28
59,2,4,382.5
208,31,5,190.54
511,21,2,145.01
119,28,1,451.57
935,25,4,71.42
713,16,2,172.22
859,31,1,122.93
830,17,2,164.05
673,3,2,273.97
455,11,5,116.55
280,16,4,92.82
644,13,2,443.75
678,16,1,426.79
533,17,3,375.95
824,12,2,204.64
734,6,3,12.71
799,11,4,162.28
47,18,2,100.89
321,3,1,445.32
760,2,4,186.57
205,11,4,22.9
868,19,3,32.27
243,3,3,239.73
828,1,1,62.26
179,34,4,134.47
209,34,3,220.22
101,9,1,184.66
466,17,3,48.85
152,2,1,159.07
693,16,1,100.77
596,30,5,322.06
434,8,2,206.09
575,32,3,94.84
909,16,3,121.4
470,34,4,486.41
973,28,3,352.04
14,34,1,406.47
650,19,2,156.17
713,14,3,479.52
210,19,5,279.93
922,31,5,150.68
789,32,5,369.2
442,35,5,332.78
108,13,1,464.81
239,29,2,360.88
372,2,4,207.85
818,30,1,347.05
473,35,2,410.75
539,2,1,443.42
221,5,2,207.19
788,32,1,192.69
569,12,3,79.12
773,10,3,497.13
198,18,3,147.55
93,12,4,44.76
873,30,2,449.96
680,24,4,284.55
762,7,3,354.67
253,33,1,217.06
42,2,5,202.79
466,30,2,156.53
770,33,1,310.4
301,35,2,312.4
127,8,1,24.88
170,9,4,217.52
933,10,2,31.47
284,11,2,10.51
449,35,3,222.5
259,7,1,183.25
630,17,5,12.04
172,6,2,447.39
221,7,5,367.98
984,21,3,182.13
273,22,2,134.95
374,3,2,129.35
587,18,2,24.61
459,29,5,422.75
828,7,1,24.38
669,6,4,208.6
136,18,2,22.95
237,36,5,286.42
274,33,1,271.59
787,21,3,476.77
835,17,1,487.26
572,1,1,364.75
122,13,4,322.16
488,24,5,187.88
907,26,2,316.34
785,18,4,32.69
389,36,2,54.05
870,33,1,107.04
722,18,3,97.58
79,2,5,161.35
315,30,2,442.17
34,33,3,442.27
111,8,1,486.5
773,5,5,217.86
978,30,5,112.11
223,16,3,483.02
61,9,4,415.85
901,29,3,194.92
2,18,5,436.2
575,32,3,316.08
752,7,2,350.41
784,31,3,242.26
352,29,2,28.55
283,35,4,244.33
165,21,4,390.5
12,29,5,486.72
211,17,2,185.42
54,8,5,392.29
460,12,5,124.78
870,16,5,156.02
476,21,5,252.72
786,6,1,281.0
244,3,3,110.3
473,28,5,272.58
481,36,5,56.44
138,6,1,429.83
232,26,3,472.65
605,6,1,220.23
273,13,5,19.27
907,16,5,407.67
955,33,4,90.9
655,8,2,250.06
600,2,4,89.08
119,34,2,289.77
237,19,3,261.92
903,36,3,439.36
556,14,4,382.34
165,2,3,97.3
554,21,2,146.77
999,2,2,111.74
327,1,4,380.85
418,7,3,499.46
761,35,5,357.49
679,25,4,247.46
913,14,4,152.77
601,14,2,296.65
698,25,3,198.14
966,4,1,20.65
724,23,5,233.09
301,22,1,41.07
597,21,1,194.65
499,1,2,431.52
580,35,1,387.66
860,15,1,308.28
286,17,4,113.0
944,16,3,386.51
215,36,2,406.28
367,6,3,77.43
124,21,3,198.18
636,16,1,38.21
116,31,3,428.4
263,12,3,116.86
108,9,4,132.85
636,10,1,45.88
174,23,3,433.92
364,6,1,435.86
653,23,1,158.35
72,33,2,349.86
691,27,4,63.91
69,34,3,105.06
59,6,3,151.58
259,25,3,189.08
344,32,5,192.58
325,19,2,239.68
47,22,3,251.79
199,29,4,499.05
121,28,3,440.42
957,13,1,62.87
818,30,4,468.07
373,10,2,227.73
996,33,4,314.85
802,15,1,286.49
814,26,2,322.57
453,17,4,165.05
276,2,3,295.87
668,36,4,396.52
784,21,4,318.21
469,4,3,483.66
416,14,5,60.99
461,17,4,131.61
166,36,5,268.29
486,33,4,304.06
58,36,1,475.86
121,13,2,353.78
465,5,3,316.56
183,22,5,329.62
688,1,2,249.36
64,34,2,237.36
215,2,3,75.44
763,24,5,403.21
795,18,3,464.3
908,30,5,279.03
382,8,5,482.32
948,16,2,180.88
254,29,2,52.23
832,32,1,208.68
849,13,1,401.59
554,24,3,245.67
54,14,5,304.38
914,10,1,128.68
901,32,2,312.2
529,4,3,465.04
309,14,4,127.02
152,21,3,90.77
713,14,2,162.82
249,20,5,428.77
379,24,1,374.37
715,35,2,101.96
144,1,1,74.82
624,31,2,117.49
523,20,3,104.66
19,24,4,473.09
61,29,5,28.28
699,24,4,264.09
751,27,2,122.29
994,14,1,316.72
907,15,4,211.05
256,36,2,383.46
469,19,4,304.86
825,10,1,37.74
261,15,1,240.67
768,16,4,411.79
235,15,1,168.3
437,36,5,29.91
448,10,2,421.16
21,20,4,363.89
400,1,5,58.79
704,11,1,276.02
440,12,3,224.02
470,5,3,157.44
805,13,1,85.25
287,18,4,80.57
722,3,5,89.9
299,26,1,55.12
986,28,3,253.63
103,1,3,399.28
285,15,4,293.68
604,23,1,180.72
412,28,3,453.61
197,13,2,425.3
854,16,5,345.53
796,2,3,56.43
850,4,4,99.85
697,28,1,379.28
131,32,5,238.71
133,12,1,138.64
106,35,3,441.57
689,19,1,298.33
428,15,1,204.76
867,29,5,116.19
994,24,4,260.61
996,32,4,304.91
83,6,2,209.58
331,7,4,226.97
804,7,1,65.38
606,30,4,194.92
238,1,1,365.57
325,1,1,384.66
87,25,3,95.94
865,20,2,87.52
462,27,3,22.54
877,23,3,120.99
683,36,2,352.34
99,3,2,29.45
663,36,3,455.92
267,14,2,491.85
670,27,4,58.34
378,21,5,274.79
221,19,2,469.77
370,29,4,45.16
757,21,2,465.16
549,29,5,375.81
589,33,1,389.34
13,22,5,280.58
85,33,2,434.48
943,24,3,285.97
926,25,5,353.31
974,5,1,488.78
952,5,3,469.76
805,19,5,458.82
700,15,5,380.01
599,19,2,235.33
73,31,3,231.4
283,30,4,440.85
863,20,1,28.08
906,35,2,328.84
72,13,4,349.43
725,11,1,482.06
900,14,1,177.83
81,19,1,202.42
993,18,3,187.72
904,35,5,119.7
370,7,3,88.38
230,1,3,349.73
817,29,5,265.92
318,27,4,248.32
405,11,3,200.4
609,8,1,314.87
103,32,4,430.37
291,14,2,44.13
692,15,2,35.35
582,8,5,358.93
120,33,4,299.98
976,29,3,353.92
356,19,5,119.26
804,14,5,266.78
131,9,5,319.77
770,24,1,113.35
564,34,1,16.38
335,9,3,298.15
863,13,1,482.5
250,5,2,360.12
446,1,1,55.89
32,14,5,387.29
280,25,5,14.08
682,6,5,275.33
270,1,4,149.52
301,22,1,435.65
863,5,5,234.48
596,10,3,289.96
353,31,3,349.92
30,21,1,71.48
338,10,3,453.0
755,32,5,102.53
168,29,3,469.02
926,18,4,364.77
109,31,2,462.89
365,8,5,170.04
113,35,3,405.34
286,25,5,375.96
390,21,2,404.51
855,36,5,122.92
727,4,2,261.01
648,19,4,470.81
105,16,2,283.06
673,7,3,486.97
418,11,5,290.11
607,21,2,293.37
549,8,5,122.94
753,5,5,192.98
954,5,2,183.26
290,33,4,239.05
134,29,2,40.42
565,23,1,177.74
839,12,5,200.02
709,28,5,492.27
523,8,3,21.98
507,15,5,319.54
443,20,1,353.91
763,17,3,411.98
929,23,3,324.86
299,22,5,182.91
584,15,4,33.28
859,6,1,322.6
386,19,3,264.65
718,16,1,137.6
228,5,1,488.63
63,34,3,400.35
486,5,5,258.19
631,12,3,144.9
599,2,3,324.19
401,26,2,351.84
490,2,3,164.12
629,24,5,178.35
62,3,1,32.66
827,29,4,421.54
694,18,3,313.94
655,23,4,24.26
214,33,2,16.94
457,29,4,382.78
996,12,3,465.1
231,18,3,401.5
478,35,1,494.6
206,19,4,37.35
95,20,3,226.74
548,15,1,333.06
175,26,5,61.49
924,25,1,162.35
279,3,1,296.38
921,18,5,39.79
74,2,1,182.26
374,34,4,290.92
254,2,5,470.17
831,29,5,149.91
934,21,1,32.92
566,21,2,163.25
464,11,1,398.24
50,14,5,293.26
25,12,4,75.05
622,28,4,294.28
903,36,1,291.24
731,16,2,450.24
879,16,2,409.96
991,22,2,128.13
790,5,3,20.03
899,31,1,151.32
3,6,3,185.84
484,13,1,453.8
839,32,1,81.1
819,28,5,409.94
839,12,3,107.71
563,10,2,261.21
962,7,2,118.67
168,7,4,234.45
206,17,2,321.13
659,22,4,321.46
320,9,4,402.42
57,33,1,236.28
829,12,3,61.63
818,7,5,89.76
254,22,3,93.68
920,30,2,202.67
327,18,3,390.12
478,3,1,27.85
813,22,3,377.58
731,14,1,331.51
156,22,3,223.94
782,12,2,59.83
725,23,5,364.51
283,35,5,203.38
49,36,2,361.66
83,25,1,211.6
408,21,3,23.1
512,23,2,350.86
854,26,5,350.79
313,4,5,88.15
381,14,1,289.68
96,23,4,36.96
403,11,3,330.1
539,21,1,170.45
189,29,3,476.81
141,20,1,297.62
642,12,1,87.57
951,25,3,53.77
38,22,4,365.38
72,31,1,341.91
346,23,1,204.06
698,24,1,132.72
806,4,1,460.05
345,22,3,448.7
445,1,1,296.21
198,1,4,380.5
834,10,5,164.62
917,3,3,341.97
984,9,3,451.33
931,28,1,289.68
530,26,5,276.37
861,30,1,345.93
262,30,1,390.49
67,17,3,105.78
913,12,4,246.03
308,13,4,145.87
502,30,2,271.63
212,9,4,398.26
21,21,4,399.85
518,5,5,240.65
232,17,2,451.72
783,26,4,439.09
70,22,3,142.12
887,4,5,420.78
875,25,5,19.39
851,24,3,451.38
773,23,1,302.16
686,26,5,488.46
658,2,4,356.96
176,24,5,370.29
701,25,4,373.8
240,23,4,156.49
402,26,2,210.22
965,29,4,462.64
361,13,4,84.46
404,34,3,36.28
326,19,1,487.37
53,15,1,247.92
287,19,4,54.97
541,23,2,479.52
339,33,3,414.15
836,3,1,257.83
518,18,4,321.82
209,36,3,346.05
184,32,5,259.43
375,12,1,432.98
582,15,4,240.5
533,15,3,426.9
451,24,5,312.35
679,13,4,410.4
790,17,1,427.32
160,3,2,89.56
414,29,2,427.6
201,35,5,10.34
661,32,5,144.87
127,28,2,120.77
174,23,2,466.15
551,24,2,239.78
563,1,3,385.79
392,13,5,304.36
663,35,5,61.08
472,18,4,380.61
794,22,5,172.73
998,2,3,16.94
157,27,4,439.91
728,17,5,49.04
921,19,4,186.08
97,19,1,111.87
185,9,1,391.27
440,6,4,452.41
334,30,3,287.47
25,9,4,146.15
77,28,1,47.7
883,26,3,468.31
349,19,5,82.81
16,8,1,144.59
460,26,2,64.6
378,8,1,348.21
131,7,5,403.08
207,8,4,458.79
203,32,3,125.79
114,32,1,325.54
374,10,4,34.67
769,25,5,342.4
254,5,3,38.99
789,22,4,372.44
861,31,4,172.34
731,14,4,233.68
802,28,5,445.74
791,5,2,486.1
646,19,5,466.29
232,30,5,65.58
133,29,2,116.67
886,34,5,31.84
577,18,4,338.4
200,3,2,111.09
463,10,3,335.68
734,10,1,413.5
200,6,4,49.01
673,26,1,31.32
668,33,5,21.66
445,11,1,465.33
950,33,5,386.24
576,1,3,313.79
539,27,5,433.12
416,6,3,298.47
463,1,1,454.04
554,5,3,384.18
415,20,1,55.66
875,17,5,145.03
288,32,5,293.54
366,15,1,423.56
47,12,1,473.0
201,25,1,186.49
524,10,4,166.8
71,10,5,282.49
477,7,3,170.64
105,5,2,483.88
868,5,4,241.45
158,14,3,422.89
264,32,3,485.62
705,34,2,42.95
791,8,3,422.7
557,16,1,454.58
429,5,5,197.89
783,20,1,328.74
580,6,2,493.05
481,16,2,250.36
732,13,1,498.52
951,34,2,101.5
827,9,3,47.83
577,36,5,319.68
483,22,3,119.83
945,28,4,294.9
967,27,1,203.82
364,33,1,120.3
449,13,4,383.82
513,30,2,20.97
651,34,3,39.42
534,14,1,326.48
934,13,1,240.63
272,36,5,208.17
888,34,5,292.8
854,27,3,422.96
209,17,2,276.21
922,16,3,30.47
121,19,1,198.87
983,12,2,163.86
224,3,1,401.23
503,5,4,126.08
747,15,3,128.4
619,5,4,67.4
408,21,3,266.98
432,4,2,167.03
581,2,1,378.8
692,16,5,409.48
726,27,3,147.41
301,1,1,275.88
73,5,3,104.6
75,34,3,313.64
47,24,4,187.04
118,36,1,392.19
332,13,2,237.38
155,31,3,411.56
625,8,3,33.17
434,12,3,368.53
962,21,1,63.69
557,10,5,45.86
991,7,4,391.81
296,11,5,288.04
95,17,2,446.45
721,8,2,74.29
998,8,3,474.24
824,16,1,406.05
745,36,3,246.69
376,12,1,360.58
820,4,5,318.48
881,16,1,255.8
747,28,5,467.05
195,17,2,156.51
569,21,4,289.38
698,36,5,444.38
592,32,3,24.75
472,6,1,116.58
31,9,3,226.87
235,12,5,58.34
943,27,3,234.32
410,18,5,71.83
82,22,5,276.8
530,6,3,144.09
347,32,5,65.81
175,26,1,47.34
840,7,2,39.39
105,31,1,302.79
728,23,5,474.0
764,28,4,355.64
867,34,4,416.94
57,12,2,30.87
594,17,4,331.93
475,15,3,468.87
413,6,5,171.34
168,21,5,113.99
746,10,1,421.03
72,27,2,436.78
965,4,2,53.91
893,4,4,33.38
641,20,2,315.62
521,2,1,499.78
500,6,3,451.62
442,14,1,497.85
304,21,2,52.47
243,32,2,131.6
918,11,4,247.48
90,26,3,281.66
542,10,3,499.04
217,8,4,218.47
917,16,3,211.64
527,35,3,150.82
478,2,1,344.53
388,13,3,134.47
953,31,1,406.23
836,23,1,163.31
719,1,4,67.59
570,20,3,461.4
942,20,2,292.83
471,7,1,317.29
814,33,2,177.04
352,14,5,79.24
944,2,5,242.7
407,13,4,380.87
75,29,4,303.15
709,36,1,63.62
749,16,1,38.08
628,23,2,120.44
276,4,5,214.45
738,1,5,58.63
685,4,2,466.92
569,4,3,211.13
653,34,5,179.73
387,28,1,393.64
770,31,1,469.88
563,9,2,195.07
618,10,4,100.9
962,29,2,370.29
875,11,4,83.22
410,2,1,484.87
953,5,2,264.14
448,5,4,55.97
996,11,5,30.47
29,22,4,32.43
475,31,3,268.51
698,23,3,376.85
476,19,1,28.17
154,27,3,164.65
273,32,1,12.29
18,16,3,391.09
243,8,1,18.17
441,33,5,386.55
286,20,2,215.39
62,23,5,19.81
18,10,4,366.87
277,5,1,215.87
855,35,2,139.07
616,3,2,397.66
870,34,3,25.36
618,16,2,406.37
256,18,4,215.15
9,34,3,359.77
24,28,5,105.46
347,17,2,65.55
911,27,4,357.22
39,35,4,124.64
926,23,5,333.32
511,35,2,430.97
598,29,5,343.46
884,23,4,90.31
706,22,2,228.96
292,30,4,210.08
162,10,1,107.73
294,31,5,417.46
51,21,5,33.27
130,30,5,287.7
764,24,1,354.8
656,8,1,437.58
482,4,4,316.21
438,11,4,134.66
740,36,5,161.17
248,30,2,189.68
604,18,1,256.56
203,12,1,106.01
802,5,1,490.39
388,3,2,226.21
49,24,4,74.36
179,27,2,279.25
28,26,2,80.02
976,4,2,146.87
707,12,4,332.31
724,9,4,209.64
480,22,2,127.91
605,14,5,446.43
479,18,2,328.85
430,12,2,347.87
783,17,4,462.59
494,18,2,115.87
94,1,2,93.47
348,35,3,122.62
507,12,2,98.33
298,19,2,392.52
843,18,2,444.75
408,9,1,270.13
461,3,4,82.29
318,25,4,385.57
859,30,5,154.14
119,4,1,384.7
453,31,5,368.09
267,7,5,38.95
637,18,3,66.55
465,26,4,19.97
757,28,4,123.36
648,24,4,392.09
347,7,3,153.13
391,31,2,274.19
991,17,4,71.9
767,25,5,254.29
275,15,1,456.58
39,18,1,371.52
211,4,4,415.99
466,36,4,302.57
267,19,1,460.99
366,21,2,341.5
334,33,2,307.77
612,27,1,80.1
80,25,4,185.32
414,15,2,478.09
143,28,2,106.51
17,12,4,116.19
637,26,4,252.4
674,26,1,328.22
449,21,5,320.51
758,17,5,360.77
274,7,2,455.4
83,6,3,279.59
351,33,3,221.39
842,15,2,328.52
423,34,1,190.23
55,19,4,84.84
675,9,5,236.33
621,2,5,62.28
16,17,3,42.09
307,4,1,66.95
228,10,2,214.91
779,34,1,75.75
606,7,5,106.62
286,5,5,239.12
559,2,2,326.85
110,34,4,326.39
211,10,4,311.91
81,23,2,467.47
813,27,4,176.33
586,3,4,302.68
472,7,1,441.74
630,11,3,20.06
101,31,1,99.93
826,17,3,339.79
681,8,4,424.99
303,26,1,166.33
357,23,2,395.33
614,36,3,165.47
585,36,3,19.09
424,3,4,85.96
426,17,3,333.13
161,5,5,220.94
42,2,1,498.75
504,7,4,178.14
35,1,5,262.98
140,31,4,267.25
86,36,2,93.28
576,22,4,173.41
941,24,5,354.22
820,18,1,452.77
309,27,2,414.25
906,20,4,52.38
858,16,4,30.04
562,36,3,321.13
149,21,1,398.9
794,16,2,60.71
35,32,2,121.87
261,5,3,130.86
269,11,5,71.81
367,31,2,235.06
464,34,5,338.97
733,11,5,327.25
181,21,3,60.63
820,4,4,426.5
247,34,2,344.43
917,28,3,319.42
186,25,2,96.71
296,35,1,50.97
327,6,5,294.59
505,24,5,63.28
639,30,4,410.8
939,15,4,325.04
347,7,4,444.27
182,28,5,161.75
214,28,2,169.64
270,3,4,415.05
567,6,4,221.21
17,5,3,135.32
760,17,2,126.89
100,14,1,439.03
752,15,5,98.28
526,18,2,492.15
972,34,2,53.73
44,8,2,304.93
117,19,2,445.31
979,31,5,413.16
1,8,3,353.61
648,18,4,69.53
658,33,2,350.78
129,13,3,100.96
622,30,5,496.3
225,13,5,91.99
721,21,1,300.12
50,34,5,223.12
495,11,5,371.36
776,8,4,268.5
682,30,1,281.07
362,33,3,378.75
232,29,3,199.48
359,14,1,379.47
175,33,3,263.49
765,36,3,368.52
646,18,1,301.1
678,3,5,425.01
410,5,3,471.41
810,20,4,315.99
701,33,2,367.27
809,7,2,26.8
175,30,2,71.44
144,15,5,251.4
972,25,1,195.86
478,36,1,395.57
453,35,3,198.22
707,16,2,197.52
645,29,1,221.88
730,28,2,481.18
361,29,2,261.23
179,29,4,100.92
26,5,3,100.46
833,25,1,364.82
883,26,1,499.09
905,31,1,192.81
844,19,4,442.31
640,3,2,410.62
724,34,2,49.05
5,28,5,129.72
963,6,4,241.5
108,29,3,456.66
349,14,3,450.63
478,11,1,342.22
806,35,5,373.56
56,36,4,131.73
970,4,4,414.38
155,30,3,111.87
72,17,2,470.55
380,26,4,212.97
315,30,1,366.22
533,5,2,415.07
101,14,5,273.53
595,24,2,217.12
659,1,1,492.09
367,35,1,187.56
981,2,1,350.15
15,29,1,213.39
423,26,5,89.9
650,18,3,443.83
33,1,3,498.2
942,11,1,392.95
263,13,3,105.88
930,26,4,191.19
508,27,1,412.67
175,26,1,371.33
848,19,2,119.18
442,6,3,344.05
41,22,3,487.85
4,30,4,408.05
51,11,5,361.74
700,3,1,247.73
659,14,3,305.1
974,20,3,456.15
855,17,3,15.41
968,30,5,114.45
643,16,2,474.63
243,8,5,207.88
204,8,5,396.13
919,28,2,72.43
926,15,2,358.04
958,36,3,257.25
295,31,4,181.51
664,22,4,384.24
425,1,1,402.65
353,16,3,161.35
306,25,2,25.87
89,3,3,101.11
568,8,3,292.8
900,2,1,394.47
117,5,2,407.46
293,35,5,83.66
757,20,3,436.97
156,13,3,404.34
798,17,1,206.6
23,9,4,496.11
923,36,5,387.55
901,1,5,326.15
175,36,5,375.85
621,7,2,39.68
619,4,1,298.97
568,4,5,191.34
758,31,2,468.38
473,27,1,119.21
864,34,5,182.64
644,6,4,238.38
53,13,5,447.75
108,35,3,23.8
65,12,3,390.42
710,27,2,177.81
986,23,1,265.99
210,2,5,452.96
310,35,3,284.08
246,25,3,329.44
682,24,2,442.62
31,5,4,199.43
810,14,3,79.64
814,3,4,277.04
906,14,5,492.03
418,27,5,82.36
803,9,3,264.68
894,22,4,276.98
647,32,5,472.39
612,7,1,325.19
168,6,1,494.01
492,21,4,232.39
331,31,1,171.88
627,4,4,478.72
485,18,2,410.54
574,8,4,480.66
636,33,3,308.2
147,30,2,111.19
10,4,1,234.93
266,33,1,355.97
783,5,5,80.25
995,30,2,449.71
832,33,5,282.85
451,26,1,13.83
838,1,3,45.67
221,19,4,104.45
371,31,3,429.42
654,11,4,106.0
110,3,3,466.88
350,11,4,466.11
952,28,3,229.52
327,34,2,342.05
756,9,2,409.22
820,30,2,93.5
466,35,4,24.24
585,20,5,332.53
125,12,3,359.81
634,23,3,136.09
522,34,2,130.66
356,31,3,85.14
299,11,4,332.28
726,23,2,454.76
100,22,4,472.66
453,31,4,157.89
298,31,1,93.9
326,29,5,321.98
901,11,1,196.32
502,9,4,211.31
531,26,4,393.24
734,26,4,336.46
374,29,1,104.42
202,19,4,138.12
741,17,2,246.62
258,23,4,65.72
731,30,2,85.87
64,19,2,256.44
818,21,4,110.93
10,27,4,153.46
772,22,5,162.59
359,4,2,244.02
250,17,1,451.1
573,1,5,141.56
561,15,4,493.6
360,33,2,333.52
102,34,5,196.29
316,35,3,164.4
631,31,5,364.98
957,34,2,349.61
20,26,4,85.56
155,13,5,20.83
33,25,4,180.52
849,2,4,239.14
908,18,3,426.9
335,16,4,145.3
334,26,1,430.22
428,31,1,80.94
421,17,1,79.16
239,26,5,74.65
362,21,3,294.17
324,31,4,356.0
938,34,5,80.95
371,27,1,322.19
146,11,1,176.45
289,23,5,27.31
693,13,5,358.7
570,26,4,84.12
65,14,2,470.16
775,1,5,110.9
259,8,1,390.34
439,27,2,97.04
845,15,4,470.22
945,4,5,28.97
233,3,4,416.37
718,34,3,343.93
312,15,1,192.16
373,6,1,433.23
141,7,2,31.59
260,34,1,169.96
63,8,2,35.02
496,8,1,404.62
141,3,5,49.88
55,10,2,285.97
430,18,4,120.4
365,16,4,332.41
439,31,5,314.55
16,1,2,280.03
649,33,4,282.21
377,16,1,445.93
693,30,2,343.38
372,8,3,342.92
436,10,1,327.7
289,20,2,30.02
217,9,2,198.46
569,17,4,56.9
489,2,2,340.08
571,28,1,471.1
385,14,2,12.55
295,11,4,217.22
874,15,5,49.35
691,6,3,94.8
1,5,2,492.45
20,14,2,100.12
306,18,2,332.56
290,3,2,340.02
304,14,1,349.91
739,4,5,371.8
249,25,4,95.16
199,17,2,92.98
695,20,5,99.16
439,21,3,152.5
595,20,1,263.02
533,11,3,25.28
170,18,2,165.14
124,10,4,311.46
502,14,2,39.97
247,6,1,13.54
242,35,3,157.76
457,8,1,178.93
300,29,4,12.84
180,26,3,410.47
340,10,3,149.63
983,22,1,344.89
654,26,1,328.0
12,33,4,350.52
793,19,2,167.39
662,31,3,103.92
340,34,4,275.72
595,34,5,263.3
805,30,2,52.5
845,29,5,56.07
942,10,3,105.76
256,28,5,200.89
898,14,3,431.65
775,9,3,272.29
102,6,3,297.0
188,5,4,300.06
676,11,4,286.71
531,19,5,302.99
411,30,3,412.49
196,26,2,88.37
403,4,2,162.81
605,5,2,384.81
481,18,4,470.28
505,28,5,427.12
845,17,2,32.14
96,33,3,444.26
232,21,4,270.99
868,35,3,430.26
646,5,2,223.24
724,18,2,328.53
271,1,3,52.22
65,8,1,51.07
711,3,4,400.47
386,26,1,34.83
459,18,4,33.48
351,28,1,362.24
807,36,3,269.99
44,34,5,55.91
536,11,1,80.7
623,4,2,336.73
463,28,1,219.3
224,25,1,133.6
258,29,3,351.51
441,23,3,489.83
803,19,5,184.05
6,1,1,351.42
701,4,4,351.78
466,33,1,295.46
139,32,5,489.94
630,11,1,194.48
539,29,5,411.87
41,26,4,462.41
357,30,1,242.81
735,34,3,270.8
739,29,2,121.51
937,26,1,178.77
745,25,4,418.85
591,20,5,186.5
67,26,3,52.85
192,13,1,99.22
131,14,4,396.23
23,1,1,407.15
681,14,2,147.98
81,7,1,474.35
403,18,2,250.87
527,29,4,384.62
253,17,1,25.65
495,34,4,44.24
796,13,2,389.28
854,22,1,268.19
215,24,3,165.54
143,28,1,444.36
279,3,2,107.97
419,25,5,446.83
889,35,4,374.11
824,29,1,399.29
975,1,1,410.29
837,29,4,205.32
74,7,2,66.12
789,15,1,443.77
334,6,2,363.95
969,33,3,133.13
291,13,1,18.6
80,2,3,368.1
603,8,2,94.42
300,25,4,292.41
31,2,4,493.03
202,33,2,304.24
582,25,3,122.82
989,6,4,184.06
582,25,3,356.05
822,26,2,234.02
774,29,1,11.38
652,16,2,465.32
514,13,1,227.01
148,24,4,179.9
609,20,5,383.1
219,27,1,247.26
425,5,1,360.83
646,18,5,134.74
670,21,1,17.14
241,26,2,33.58
693,34,1,87.31
972,11,5,79.62
464,31,2,41.96
994,16,3,27.21
872,19,1,397.23
984,34,1,103.68
721,30,3,343.85
938,31,5,262.95
484,33,5,423.09
228,28,3,388.22
755,13,2,179.04
723,33,2,489.3
245,32,4,220.25
628,23,5,452.63
767,11,4,180.47
926,10,3,301.61
808,29,5,318.1
526,4,4,177.9
520,23,4,53.5
698,32,3,432.03
508,14,3,85.13
750,8,2,355.47
96,15,2,286.39
418,13,4,51.05
775,11,2,268.26
151,25,1,368.03
105,28,1,455.88
631,35,2,429.81
82,28,5,147.93
667,15,1,151.28
992,28,3,92.99
680,26,2,450.05
769,4,5,427.17
234,22,1,331.89
772,15,4,91.75
851,35,5,483.05
398,9,3,15.04
695,30,2,139.08
159,34,4,203.08
523,36,1,93.67
937,11,1,340.63
21,1,4,433.27
11,8,2,364.2
143,30,1,443.75
656,25,2,148.75
249,20,2,377.84
71,33,4,114.89
540,13,1,121.89
801,2,3,361.19
867,33,5,167.53
83,22,4,488.32
971,25,3,357.12
301,35,3,343.6
426,18,4,348.08
846,9,2,296.9
651,30,2,376.23
749,25,2,493.73
641,2,2,209.18
85,14,5,458.83
63,16,2,89.97
356,5,1,422.25
257,32,2,112.08
289,5,3,482.09
728,17,2,49.41
589,28,4,378.31
686,11,2,143.97
766,26,2,79.14
557,27,5,263.3
497,7,3,25.77
639,27,4,142.37
533,5,4,78.14
529,27,5,475.84
686,13,3,188.87
332,11,3,304.61
547,26,5,324.88
127,11,1,207.3
734,21,1,464.98
376,12,2,408.74
307,9,3,259.51
107,19,2,65.62
104,29,5,432.79
864,12,3,469.34
747,29,4,272.5
492,2,5,248.57
717,28,2,121.92
362,14,2,256.28
33,14,2,51.26
366,28,1,389.29
709,23,5,209.4
141,17,5,210.5
412,14,4,451.77
266,9,4,188.4
5,28,2,144.99
796,35,4,463.64
508,13,4,110.33
751,35,3,453.32
693,34,5,349.84
338,19,1,495.46
19,4,2,157.94
919,27,4,223.05
711,5,1,399.31
243,25,3,205.65
938,16,2,409.02
612,18,1,307.78
109,16,1,397.67
383,17,2,38.25
817,9,3,438.7
342,32,1,10.39
350,35,2,393.82
323,4,4,321.96
971,1,1,129.95
661,25,4,319.65
94,15,3,44.66
631,11,2,386.81
925,26,5,133.64
277,36,4,344.65
148,6,1,476.01
824,6,4,61.14
62,21,4,103.45
352,5,5,103.78
675,29,1,31.32
752,11,2,142.78
210,4,3,391.38
409,34,4,271.85
584,8,4,332.4
601,34,5,232.57
338,29,1,259.28
973,23,2,442.25
475,32,2,361.3
757,31,2,128.92
633,18,4,250.23
890,27,5,323.78
962,18,2,186.85
735,29,2,273.51
451,26,4,172.14
678,11,2,477.17
183,24,1,426.65
710,33,5,45.57
896,32,3,312.11
