OrdenID,MetodoPagoID,Monto,FechaPago,EstadoPago
2962,7,796.71,2025-06-30 10:19:16,Fallido
2963,1,214.43,2025-04-05 10:19:16,Procesando
2964,4,710.8,2025-06-30 10:19:16,Procesando
2965,6,182.33,2025-05-19 10:19:16,Procesando
2966,1,127.99,2025-05-06 10:19:16,Procesando
2967,1,699.62,2025-06-15 10:19:16,Procesando
2968,7,724.03,2025-05-25 10:19:16,Fallido
2969,6,990.96,2025-04-13 10:19:16,Reembolsado
2970,6,154.59,2025-06-26 10:19:16,Reembolsado
2971,4,250.66,2025-06-01 10:19:16,Procesando
2972,4,187.27,2025-06-30 10:19:16,Reembolsado
2973,2,782.22,2025-06-21 10:19:16,Procesando
2974,6,853.31,2025-05-01 10:19:16,Procesando
2975,4,755.53,2025-06-16 10:19:16,Pagado
2976,3,932.51,2025-06-25 10:19:16,Fallido
2977,2,211.83,2025-04-01 10:19:16,Reembolsado
2978,2,564.9,2025-05-18 10:19:16,Pagado
2979,6,938.51,2025-06-28 10:19:16,Pagado
2980,1,788.1,2025-05-15 10:19:16,Pagado
2981,6,614.76,2025-04-13 10:19:16,Procesando
2982,7,997.86,2025-05-23 10:19:16,Procesando
2983,4,594.6,2025-05-30 10:19:16,Fallido
2984,6,709.34,2025-06-08 10:19:16,Reembolsado
2985,2,609.72,2025-06-09 10:19:16,Pagado
2986,4,155.01,2025-05-22 10:19:16,Fallido
2987,6,913.39,2025-04-03 10:19:16,Pagado
2988,3,401.97,2025-04-24 10:19:16,Fallido
2989,6,898.13,2025-06-17 10:19:16,Reembolsado
2990,6,905.21,2025-06-25 10:19:16,Pagado
2991,5,721.7,2025-06-27 10:19:16,Procesando
2992,6,900.41,2025-04-16 10:19:16,Reembolsado
2993,1,341.24,2025-05-21 10:19:16,Procesando
2994,2,471.1,2025-04-25 10:19:16,Reembolsado
2995,7,876.51,2025-04-12 10:19:16,Reembolsado
2996,2,653.06,2025-04-04 10:19:16,Pagado
2997,3,464.95,2025-04-22 10:19:16,Pagado
2998,7,801.13,2025-05-02 10:19:16,Fallido
2999,5,254.44,2025-04-29 10:19:16,Pagado
3000,6,501.41,2025-04-16 10:19:16,Pagado
3001,6,381.92,2025-06-09 10:19:16,Reembolsado
3002,6,999.02,2025-04-03 10:19:16,Pagado
3003,7,614.05,2025-06-11 10:19:16,Reembolsado
3004,2,656.52,2025-04-06 10:19:16,Reembolsado
3005,7,470.39,2025-04-19 10:19:16,Fallido
3006,4,440.02,2025-04-27 10:19:16,Reembolsado
3007,4,111.68,2025-05-23 10:19:16,Pagado
3008,5,173.78,2025-04-09 10:19:16,Reembolsado
3009,3,110.87,2025-05-11 10:19:16,Fallido
3010,2,601.23,2025-06-16 10:19:16,Procesando
3011,3,689.04,2025-06-23 10:19:16,Procesando
3012,2,700.14,2025-05-21 10:19:16,Procesando
3013,4,338.46,2025-06-02 10:19:16,Pagado
3014,1,577.02,2025-05-02 10:19:16,Pagado
3015,1,225.81,2025-05-03 10:19:16,Fallido
3016,2,118.26,2025-05-12 10:19:16,Reembolsado
3017,5,502.85,2025-05-20 10:19:16,Fallido
3018,6,233.09,2025-06-27 10:19:16,Procesando
3019,6,538.93,2025-06-25 10:19:16,Reembolsado
3020,1,324.61,2025-05-15 10:19:16,Reembolsado
3021,3,824.36,2025-06-22 10:19:16,Reembolsado
3022,2,418.26,2025-05-30 10:19:16,Procesando
3023,5,950.08,2025-04-04 10:19:16,Fallido
3024,5,787.37,2025-04-04 10:19:16,Reembolsado
3025,6,346.74,2025-04-21 10:19:16,Fallido
3026,5,204.82,2025-04-08 10:19:16,Procesando
3027,3,723.17,2025-04-18 10:19:16,Pagado
3028,2,851.29,2025-04-14 10:19:16,Fallido
3029,2,108.21,2025-05-02 10:19:16,Pagado
3030,5,639.39,2025-05-17 10:19:16,Procesando
3031,5,178.73,2025-06-17 10:19:16,Procesando
3032,2,792.26,2025-04-23 10:19:16,Procesando
3033,6,173.21,2025-05-09 10:19:16,Reembolsado
3034,7,938.6,2025-05-30 10:19:16,Fallido
3035,6,724.27,2025-05-08 10:19:16,Procesando
3036,3,634.16,2025-06-14 10:19:16,Fallido
3037,7,109.63,2025-06-05 10:19:16,Pagado
3038,5,510.15,2025-04-12 10:19:16,Pagado
3039,2,156.88,2025-06-09 10:19:16,Fallido
3040,1,116.93,2025-05-07 10:19:16,Procesando
3041,6,426.46,2025-05-20 10:19:16,Pagado
3042,6,964.98,2025-06-05 10:19:16,Pagado
3043,2,571.52,2025-06-22 10:19:16,Reembolsado
3044,2,380.04,2025-05-11 10:19:16,Procesando
3045,4,510.55,2025-05-30 10:19:16,Procesando
3046,1,120.57,2025-04-10 10:19:16,Procesando
3047,7,230.58,2025-04-25 10:19:16,Fallido
3048,7,998.01,2025-06-04 10:19:16,Fallido
3049,3,569.55,2025-04-04 10:19:16,Procesando
3050,1,473.9,2025-05-30 10:19:16,Procesando
3051,7,906.58,2025-04-14 10:19:16,Procesando
3052,1,978.71,2025-04-30 10:19:16,Procesando
3053,2,703.02,2025-06-10 10:19:16,Pagado
3054,6,647.99,2025-05-14 10:19:16,Pagado
3055,4,136.78,2025-05-12 10:19:16,Pagado
3056,4,347.88,2025-05-04 10:19:16,Pagado
3057,5,693.83,2025-05-06 10:19:16,Fallido
3058,6,581.75,2025-06-04 10:19:16,Reembolsado
3059,1,173.51,2025-04-21 10:19:16,Fallido
3060,5,705.11,2025-06-13 10:19:16,Fallido
3061,3,314.62,2025-06-20 10:19:16,Procesando
3062,7,393.57,2025-04-02 10:19:16,Pagado
3063,7,275.15,2025-04-14 10:19:16,Procesando
3064,6,447.06,2025-04-25 10:19:16,Pagado
3065,7,963.13,2025-04-04 10:19:16,Reembolsado
3066,3,160.11,2025-05-11 10:19:16,Fallido
3067,4,785.94,2025-05-31 10:19:16,Procesando
3068,4,143.31,2025-06-14 10:19:16,Pagado
3069,3,489.85,2025-06-19 10:19:16,Procesando
3070,5,552.79,2025-04-20 10:19:16,Reembolsado
3071,3,440.62,2025-05-05 10:19:16,Fallido
3072,3,338.48,2025-06-28 10:19:16,Procesando
3073,3,440.48,2025-06-07 10:19:16,Reembolsado
3074,7,703.51,2025-05-10 10:19:16,Fallido
3075,2,832.05,2025-05-15 10:19:16,Procesando
3076,3,736.65,2025-06-01 10:19:16,Procesando
3077,2,640.36,2025-06-27 10:19:16,Fallido
3078,4,666.84,2025-04-25 10:19:16,Reembolsado
3079,6,178.9,2025-06-19 10:19:16,Fallido
3080,2,530.21,2025-06-23 10:19:16,Reembolsado
3081,3,116.42,2025-06-03 10:19:16,Pagado
3082,2,676.36,2025-04-29 10:19:16,Reembolsado
3083,4,427.16,2025-04-20 10:19:16,Reembolsado
3084,6,778.46,2025-05-25 10:19:16,Reembolsado
3085,2,122.59,2025-05-02 10:19:16,Pagado
3086,3,136.25,2025-06-29 10:19:16,Fallido
3087,6,428.64,2025-05-10 10:19:16,Reembolsado
3088,2,509.78,2025-04-24 10:19:16,Fallido
3089,3,293.31,2025-04-08 10:19:16,Pagado
3090,1,790.67,2025-06-20 10:19:16,Fallido
3091,6,532.9,2025-04-02 10:19:16,Pagado
3092,4,239.26,2025-06-04 10:19:16,Reembolsado
3093,3,118.28,2025-05-19 10:19:16,Procesando
3094,4,592.57,2025-06-17 10:19:16,Fallido
3095,3,627.23,2025-05-17 10:19:16,Reembolsado
3096,2,474.75,2025-05-03 10:19:16,Reembolsado
3097,7,668.0,2025-04-02 10:19:16,Fallido
3098,7,839.97,2025-04-07 10:19:16,Fallido
3099,2,754.19,2025-05-30 10:19:16,Procesando
3100,7,971.15,2025-05-29 10:19:16,Reembolsado
3101,2,963.29,2025-05-30 10:19:16,Procesando
3102,6,204.22,2025-06-17 10:19:16,Fallido
3103,3,118.24,2025-04-01 10:19:16,Pagado
3104,3,238.81,2025-05-31 10:19:16,Pagado
3105,3,534.13,2025-04-23 10:19:16,Fallido
3106,3,462.22,2025-05-01 10:19:16,Fallido
3107,1,869.69,2025-06-10 10:19:16,Pagado
3108,6,270.85,2025-06-11 10:19:16,Reembolsado
3109,5,845.95,2025-04-24 10:19:16,Fallido
3110,4,466.44,2025-06-20 10:19:16,Procesando
3111,3,798.22,2025-05-29 10:19:16,Pagado
3112,1,916.39,2025-04-25 10:19:16,Procesando
3113,7,108.78,2025-06-02 10:19:16,Procesando
3114,3,110.18,2025-06-06 10:19:16,Procesando
3115,4,207.25,2025-04-18 10:19:16,Pagado
3116,4,495.77,2025-04-12 10:19:16,Pagado
3117,3,796.72,2025-06-15 10:19:16,Reembolsado
3118,3,575.04,2025-04-08 10:19:16,Reembolsado
3119,2,599.37,2025-05-06 10:19:16,Procesando
3120,2,896.55,2025-04-28 10:19:16,Pagado
3121,7,702.23,2025-06-16 10:19:16,Reembolsado
3122,5,349.42,2025-06-26 10:19:16,Procesando
3123,1,150.75,2025-06-13 10:19:16,Pagado
3124,2,431.08,2025-05-01 10:19:16,Procesando
3125,6,991.98,2025-05-30 10:19:16,Reembolsado
3126,2,148.8,2025-06-07 10:19:16,Reembolsado
3127,2,662.49,2025-04-17 10:19:16,Fallido
3128,1,483.77,2025-05-28 10:19:16,Pagado
3129,3,108.5,2025-04-29 10:19:16,Fallido
3130,1,999.31,2025-04-04 10:19:16,Reembolsado
3131,5,519.81,2025-06-24 10:19:16,Procesando
3132,5,358.84,2025-05-02 10:19:16,Fallido
3133,2,677.95,2025-05-06 10:19:16,Reembolsado
3134,6,598.42,2025-06-29 10:19:16,Fallido
3135,2,787.42,2025-04-25 10:19:16,Reembolsado
3136,5,481.67,2025-04-03 10:19:16,Procesando
3137,5,452.11,2025-05-22 10:19:16,Reembolsado
3138,3,326.64,2025-05-20 10:19:16,Pagado
3139,1,985.91,2025-06-22 10:19:16,Pagado
3140,7,383.22,2025-05-20 10:19:16,Pagado
3141,4,791.48,2025-04-29 10:19:16,Pagado
3142,1,805.5,2025-06-16 10:19:16,Fallido
3143,5,352.71,2025-05-19 10:19:16,Pagado
3144,3,325.09,2025-04-30 10:19:16,Reembolsado
3145,4,673.45,2025-04-01 10:19:16,Reembolsado
3146,5,728.27,2025-05-08 10:19:16,Procesando
3147,7,676.34,2025-04-19 10:19:16,Procesando
3148,7,368.49,2025-06-05 10:19:16,Reembolsado
3149,7,912.59,2025-06-23 10:19:16,Pagado
3150,2,753.01,2025-06-08 10:19:16,Procesando
3151,4,133.89,2025-04-12 10:19:16,Pagado
3152,2,634.96,2025-04-27 10:19:16,Reembolsado
3153,5,597.19,2025-06-17 10:19:16,Reembolsado
3154,5,836.06,2025-05-22 10:19:16,Pagado
3155,2,476.01,2025-05-07 10:19:16,Pagado
3156,7,961.56,2025-04-12 10:19:16,Procesando
3157,1,790.76,2025-04-28 10:19:16,Reembolsado
3158,5,656.88,2025-06-07 10:19:16,Pagado
3159,3,844.82,2025-06-11 10:19:16,Reembolsado
3160,1,573.93,2025-06-08 10:19:16,Reembolsado
3161,1,745.03,2025-04-09 10:19:16,Pagado
3162,6,266.51,2025-04-01 10:19:16,Pagado
3163,7,537.31,2025-05-20 10:19:16,Reembolsado
3164,4,908.48,2025-04-28 10:19:16,Fallido
3165,6,536.73,2025-06-18 10:19:16,Pagado
3166,1,158.1,2025-04-20 10:19:16,Pagado
3167,7,337.72,2025-05-09 10:19:16,Pagado
3168,3,959.01,2025-04-04 10:19:16,Fallido
3169,3,930.47,2025-06-29 10:19:16,Reembolsado
3170,3,379.9,2025-04-28 10:19:16,Fallido
3171,4,186.05,2025-05-26 10:19:16,Pagado
3172,5,104.51,2025-06-05 10:19:16,Pagado
3173,7,203.18,2025-06-07 10:19:16,Fallido
3174,7,207.39,2025-06-21 10:19:16,Procesando
3175,2,460.24,2025-05-25 10:19:16,Pagado
3176,1,890.14,2025-06-07 10:19:16,Reembolsado
3177,4,127.72,2025-06-15 10:19:16,Fallido
3178,3,713.47,2025-06-25 10:19:16,Procesando
3179,1,432.87,2025-05-23 10:19:16,Fallido
3180,5,753.81,2025-04-30 10:19:16,Fallido
3181,5,372.95,2025-04-29 10:19:16,Procesando
3182,5,167.75,2025-06-08 10:19:16,Fallido
3183,1,969.48,2025-06-26 10:19:16,Pagado
3184,3,547.26,2025-05-23 10:19:16,Reembolsado
3185,4,848.82,2025-05-14 10:19:16,Reembolsado
3186,1,367.9,2025-04-02 10:19:16,Procesando
3187,1,893.65,2025-04-10 10:19:16,Reembolsado
3188,3,145.85,2025-06-23 10:19:16,Pagado
3189,1,225.55,2025-06-02 10:19:16,Pagado
3190,3,842.18,2025-06-05 10:19:16,Procesando
3191,2,297.57,2025-04-06 10:19:16,Pagado
3192,7,811.38,2025-04-23 10:19:16,Procesando
3193,5,537.95,2025-05-06 10:19:16,Procesando
3194,6,200.23,2025-04-24 10:19:16,Fallido
3195,6,207.58,2025-06-14 10:19:16,Pagado
3196,3,972.69,2025-06-08 10:19:16,Reembolsado
3197,2,878.18,2025-06-20 10:19:16,Reembolsado
3198,6,181.98,2025-04-03 10:19:16,Fallido
3199,3,633.55,2025-06-19 10:19:16,Fallido
3200,3,128.51,2025-05-13 10:19:16,Fallido
3201,7,241.3,2025-06-14 10:19:16,Fallido
3202,3,416.72,2025-06-23 10:19:16,Fallido
3203,7,128.57,2025-05-08 10:19:16,Reembolsado
3204,4,245.8,2025-06-03 10:19:16,Procesando
3205,3,396.67,2025-05-12 10:19:16,Pagado
3206,3,699.53,2025-04-26 10:19:16,Pagado
3207,2,974.61,2025-04-27 10:19:16,Pagado
3208,7,566.96,2025-04-28 10:19:16,Procesando
3209,6,833.48,2025-05-11 10:19:16,Fallido
3210,5,219.69,2025-05-08 10:19:16,Pagado
3211,4,924.41,2025-04-10 10:19:16,Reembolsado
3212,6,817.86,2025-06-03 10:19:16,Reembolsado
3213,3,163.62,2025-06-09 10:19:16,Fallido
3214,2,209.15,2025-04-26 10:19:16,Pagado
3215,4,487.28,2025-05-04 10:19:16,Reembolsado
3216,6,991.25,2025-05-31 10:19:16,Procesando
3217,5,467.96,2025-05-07 10:19:16,Procesando
3218,6,898.47,2025-04-04 10:19:16,Procesando
3219,2,925.81,2025-05-11 10:19:16,Reembolsado
3220,3,653.62,2025-06-01 10:19:16,Procesando
3221,7,228.59,2025-04-30 10:19:16,Fallido
3222,4,441.31,2025-05-11 10:19:16,Procesando
3223,7,667.17,2025-05-05 10:19:16,Procesando
3224,4,124.17,2025-06-22 10:19:16,Procesando
3225,3,474.27,2025-04-17 10:19:16,Reembolsado
3226,4,577.08,2025-06-19 10:19:16,Fallido
3227,6,107.3,2025-05-07 10:19:16,Pagado
3228,5,430.55,2025-05-21 10:19:16,Procesando
3229,7,851.27,2025-06-20 10:19:16,Fallido
3230,7,942.23,2025-05-11 10:19:16,Reembolsado
3231,5,371.78,2025-04-02 10:19:16,Reembolsado
3232,3,795.4,2025-06-10 10:19:16,Procesando
3233,7,192.1,2025-05-25 10:19:16,Pagado
3234,4,525.26,2025-06-23 10:19:16,Fallido
3235,6,496.88,2025-06-11 10:19:16,Reembolsado
3236,5,986.69,2025-04-11 10:19:16,Pagado
3237,7,541.06,2025-06-12 10:19:16,Procesando
3238,2,596.36,2025-06-07 10:19:16,Pagado
3239,7,361.58,2025-04-18 10:19:16,Fallido
3240,1,207.89,2025-05-29 10:19:16,Pagado
3241,6,137.35,2025-05-18 10:19:16,Reembolsado
3242,5,729.01,2025-04-17 10:19:16,Pagado
3243,3,792.11,2025-06-21 10:19:16,Fallido
3244,2,676.8,2025-05-09 10:19:16,Reembolsado
3245,3,795.38,2025-05-22 10:19:16,Procesando
3246,5,788.01,2025-06-20 10:19:16,Fallido
3247,7,497.07,2025-05-05 10:19:16,Pagado
3248,5,859.65,2025-06-18 10:19:16,Reembolsado
3249,7,305.97,2025-06-15 10:19:16,Pagado
3250,6,869.59,2025-06-05 10:19:16,Fallido
3251,4,520.52,2025-05-03 10:19:16,Fallido
3252,4,570.71,2025-05-03 10:19:16,Reembolsado
3253,5,973.35,2025-05-18 10:19:16,Procesando
3254,5,861.48,2025-04-07 10:19:16,Pagado
3255,4,179.32,2025-06-01 10:19:16,Pagado
3256,1,401.07,2025-05-07 10:19:16,Reembolsado
3257,1,325.97,2025-04-07 10:19:16,Fallido
3258,1,190.41,2025-06-25 10:19:16,Procesando
3259,6,981.19,2025-06-20 10:19:16,Procesando
3260,1,936.13,2025-06-26 10:19:16,Reembolsado
3261,3,623.55,2025-05-02 10:19:16,Fallido
3262,6,866.6,2025-05-22 10:19:16,Reembolsado
3263,6,454.84,2025-06-21 10:19:16,Pagado
3264,4,492.75,2025-05-28 10:19:16,Fallido
3265,6,376.36,2025-04-23 10:19:16,Reembolsado
3266,6,215.91,2025-04-09 10:19:16,Pagado
3267,1,631.75,2025-04-26 10:19:16,Fallido
3268,4,191.4,2025-04-21 10:19:16,Pagado
3269,3,241.76,2025-04-08 10:19:16,Procesando
3270,5,734.95,2025-06-23 10:19:16,Pagado
3271,5,362.88,2025-05-03 10:19:16,Reembolsado
3272,7,569.67,2025-06-08 10:19:16,Reembolsado
3273,6,428.51,2025-05-09 10:19:16,Reembolsado
3274,6,173.23,2025-06-22 10:19:16,Reembolsado
3275,5,552.91,2025-06-29 10:19:16,Procesando
3276,2,710.66,2025-04-28 10:19:16,Pagado
3277,4,344.29,2025-05-24 10:19:16,Pagado
3278,1,819.23,2025-06-25 10:19:16,Reembolsado
3279,4,786.43,2025-06-25 10:19:16,Reembolsado
3280,6,433.27,2025-04-14 10:19:16,Fallido
3281,1,195.22,2025-05-25 10:19:16,Fallido
3282,6,222.46,2025-06-09 10:19:16,Reembolsado
3283,5,684.26,2025-06-23 10:19:16,Procesando
3284,6,274.51,2025-04-10 10:19:16,Pagado
3285,7,908.87,2025-05-08 10:19:16,Reembolsado
3286,6,824.47,2025-05-19 10:19:16,Procesando
3287,1,361.54,2025-06-07 10:19:16,Fallido
3288,1,330.55,2025-06-19 10:19:16,Fallido
3289,3,738.85,2025-06-02 10:19:16,Reembolsado
3290,6,551.79,2025-05-01 10:19:16,Reembolsado
3291,4,700.81,2025-06-18 10:19:16,Pagado
3292,2,222.68,2025-04-21 10:19:16,Fallido
3293,5,496.65,2025-04-25 10:19:16,Reembolsado
3294,2,797.04,2025-05-22 10:19:16,Reembolsado
3295,1,532.26,2025-05-07 10:19:16,Pagado
3296,5,747.76,2025-05-31 10:19:16,Pagado
3297,6,873.38,2025-04-23 10:19:16,Procesando
3298,2,193.23,2025-05-08 10:19:16,Reembolsado
3299,4,343.23,2025-05-25 10:19:16,Pagado
3300,1,343.78,2025-05-15 10:19:16,Reembolsado
3301,4,817.85,2025-05-17 10:19:16,Reembolsado
3302,3,803.17,2025-04-18 10:19:16,Reembolsado
3303,1,868.82,2025-05-06 10:19:16,Fallido
3304,3,461.18,2025-05-01 10:19:16,Procesando
3305,5,160.52,2025-06-30 10:19:16,Reembolsado
3306,4,988.58,2025-05-06 10:19:16,Procesando
3307,1,808.11,2025-06-01 10:19:16,Fallido
3308,3,285.72,2025-04-09 10:19:16,Reembolsado
3309,6,874.3,2025-06-18 10:19:16,Reembolsado
3310,2,716.98,2025-04-28 10:19:16,Procesando
3311,6,362.0,2025-04-26 10:19:16,Reembolsado
3312,3,248.18,2025-04-06 10:19:16,Reembolsado
3313,7,160.72,2025-04-03 10:19:16,Procesando
3314,2,393.0,2025-04-17 10:19:16,Fallido
3315,7,465.02,2025-05-14 10:19:16,Reembolsado
3316,4,229.94,2025-04-28 10:19:16,Procesando
3317,1,846.95,2025-06-17 10:19:16,Procesando
3318,4,413.43,2025-04-17 10:19:16,Fallido
3319,7,820.91,2025-06-05 10:19:16,Reembolsado
3320,2,978.02,2025-05-20 10:19:16,Fallido
3321,3,720.28,2025-05-15 10:19:16,Reembolsado
3322,3,922.73,2025-05-22 10:19:16,Procesando
3323,6,407.15,2025-04-05 10:19:16,Reembolsado
3324,1,835.79,2025-05-01 10:19:16,Fallido
3325,2,396.16,2025-04-02 10:19:16,Reembolsado
3326,1,820.24,2025-06-27 10:19:16,Procesando
3327,5,292.53,2025-06-12 10:19:16,Reembolsado
3328,2,557.69,2025-04-06 10:19:16,Procesando
3329,4,634.35,2025-06-09 10:19:16,Procesando
3330,4,680.87,2025-04-13 10:19:16,Procesando
3331,1,382.09,2025-06-27 10:19:16,Pagado
3332,5,354.03,2025-04-03 10:19:16,Fallido
3333,2,537.83,2025-06-25 10:19:16,Procesando
3334,5,600.28,2025-04-05 10:19:16,Procesando
3335,1,426.01,2025-06-11 10:19:16,Reembolsado
3336,4,423.26,2025-04-26 10:19:16,Procesando
3337,4,854.09,2025-06-04 10:19:16,Procesando
3338,6,369.89,2025-05-28 10:19:16,Fallido
3339,5,136.78,2025-04-09 10:19:16,Procesando
3340,3,738.2,2025-06-27 10:19:16,Pagado
3341,2,322.72,2025-04-15 10:19:16,Procesando
3342,5,503.54,2025-05-30 10:19:16,Pagado
3343,6,778.52,2025-04-21 10:19:16,Fallido
3344,5,924.67,2025-06-24 10:19:16,Reembolsado
3345,4,440.99,2025-05-16 10:19:16,Pagado
3346,2,241.43,2025-05-22 10:19:16,Pagado
3347,3,540.49,2025-04-16 10:19:16,Fallido
3348,5,449.98,2025-04-19 10:19:16,Pagado
3349,6,985.41,2025-04-02 10:19:16,Pagado
3350,4,448.79,2025-06-20 10:19:16,Reembolsado
3351,3,238.31,2025-06-02 10:19:16,Reembolsado
3352,3,670.62,2025-05-27 10:19:16,Reembolsado
3353,5,298.1,2025-05-17 10:19:16,Procesando
3354,5,993.41,2025-04-29 10:19:16,Fallido
3355,4,784.84,2025-05-09 10:19:16,Procesando
3356,6,444.12,2025-05-26 10:19:16,Reembolsado
3357,5,382.04,2025-05-19 10:19:16,Pagado
3358,2,684.89,2025-05-20 10:19:16,Pagado
3359,2,420.53,2025-04-01 10:19:16,Procesando
3360,1,476.54,2025-06-02 10:19:16,Reembolsado
3361,1,239.23,2025-04-13 10:19:16,Pagado
3362,7,535.15,2025-04-01 10:19:16,Pagado
3363,7,313.64,2025-04-19 10:19:16,Reembolsado
3364,6,814.43,2025-04-23 10:19:16,Procesando
3365,5,643.66,2025-06-03 10:19:16,Procesando
3366,5,293.78,2025-06-15 10:19:16,Fallido
3367,7,545.04,2025-06-07 10:19:16,Procesando
3368,7,700.88,2025-04-30 10:19:16,Procesando
3369,6,919.44,2025-05-18 10:19:16,Pagado
3370,2,161.6,2025-05-25 10:19:16,Procesando
3371,7,580.69,2025-06-14 10:19:16,Procesando
3372,7,362.64,2025-05-29 10:19:16,Fallido
3373,4,537.8,2025-04-16 10:19:16,Procesando
3374,7,922.62,2025-05-21 10:19:16,Pagado
3375,6,277.05,2025-04-28 10:19:16,Procesando
3376,4,624.47,2025-06-27 10:19:16,Procesando
3377,2,358.47,2025-04-13 10:19:16,Pagado
3378,7,145.9,2025-06-25 10:19:16,Procesando
3379,1,283.01,2025-05-07 10:19:16,Reembolsado
3380,7,957.16,2025-06-28 10:19:16,Pagado
3381,4,103.17,2025-04-27 10:19:16,Pagado
3382,5,850.2,2025-05-16 10:19:16,Fallido
3383,4,746.26,2025-05-06 10:19:16,Pagado
3384,3,247.69,2025-04-09 10:19:16,Reembolsado
3385,1,972.25,2025-05-03 10:19:16,Pagado
3386,5,633.31,2025-06-23 10:19:16,Reembolsado
3387,1,210.98,2025-06-26 10:19:16,Fallido
3388,1,440.27,2025-06-08 10:19:16,Reembolsado
3389,1,146.09,2025-05-24 10:19:16,Pagado
3390,3,172.82,2025-04-15 10:19:16,Procesando
3391,5,143.67,2025-05-07 10:19:16,Pagado
3392,1,703.02,2025-06-24 10:19:16,Pagado
3393,5,907.15,2025-06-12 10:19:16,Procesando
3394,6,788.67,2025-06-21 10:19:16,Procesando
3395,7,862.79,2025-06-25 10:19:16,Fallido
3396,7,941.63,2025-04-24 10:19:16,Reembolsado
3397,6,233.75,2025-06-11 10:19:16,Procesando
3398,5,218.9,2025-05-16 10:19:16,Pagado
3399,5,252.52,2025-06-17 10:19:16,Pagado
3400,6,866.91,2025-04-13 10:19:16,Fallido
3401,5,408.45,2025-05-06 10:19:16,Pagado
3402,7,890.8,2025-06-30 10:19:16,Reembolsado
3403,1,180.28,2025-04-12 10:19:16,Fallido
3404,6,841.65,2025-05-02 10:19:16,Fallido
3405,5,776.62,2025-05-08 10:19:16,Fallido
3406,5,997.23,2025-04-30 10:19:16,Reembolsado
3407,2,959.62,2025-04-11 10:19:16,Procesando
3408,2,415.62,2025-06-18 10:19:16,Reembolsado
3409,6,253.91,2025-05-21 10:19:16,Pagado
3410,2,476.65,2025-04-12 10:19:16,Fallido
3411,1,242.15,2025-04-20 10:19:16,Procesando
3412,4,600.13,2025-05-11 10:19:16,Fallido
3413,4,323.15,2025-05-12 10:19:16,Fallido
3414,5,655.62,2025-05-11 10:19:16,Procesando
3415,6,486.77,2025-04-06 10:19:16,Pagado
3416,3,989.8,2025-06-14 10:19:16,Procesando
3417,4,882.55,2025-05-15 10:19:16,Reembolsado
3418,6,300.76,2025-05-17 10:19:16,Fallido
3419,6,174.66,2025-04-27 10:19:16,Pagado
3420,5,581.49,2025-04-09 10:19:16,Pagado
3421,4,269.58,2025-06-06 10:19:16,Pagado
3422,6,457.31,2025-06-30 10:19:16,Fallido
3423,1,831.91,2025-04-27 10:19:16,Pagado
3424,3,579.02,2025-06-03 10:19:16,Pagado
3425,5,280.21,2025-06-30 10:19:16,Procesando
3426,5,348.3,2025-06-19 10:19:16,Fallido
3427,2,360.06,2025-06-28 10:19:16,Pagado
3428,5,990.99,2025-06-06 10:19:16,Fallido
3429,5,977.27,2025-04-19 10:19:16,Fallido
3430,7,146.94,2025-05-04 10:19:16,Procesando
3431,7,400.48,2025-06-18 10:19:16,Fallido
3432,5,775.76,2025-05-30 10:19:16,Fallido
3433,4,959.44,2025-04-29 10:19:16,Pagado
3434,4,855.45,2025-05-06 10:19:16,Procesando
3435,1,518.5,2025-06-24 10:19:16,Reembolsado
3436,6,345.64,2025-06-06 10:19:16,Reembolsado
3437,4,251.22,2025-05-17 10:19:16,Fallido
3438,4,221.18,2025-04-13 10:19:16,Procesando
3439,2,453.27,2025-06-18 10:19:16,Procesando
3440,7,419.53,2025-06-17 10:19:16,Procesando
3441,2,547.33,2025-04-02 10:19:16,Pagado
3442,2,187.91,2025-06-13 10:19:16,Procesando
3443,6,740.08,2025-05-24 10:19:16,Reembolsado
3444,1,561.32,2025-04-16 10:19:16,Fallido
3445,3,803.3,2025-05-12 10:19:16,Reembolsado
3446,4,341.79,2025-06-14 10:19:16,Fallido
3447,1,639.96,2025-04-05 10:19:16,Fallido
3448,5,976.74,2025-04-05 10:19:16,Reembolsado
3449,3,848.76,2025-05-13 10:19:16,Pagado
3450,7,949.99,2025-04-21 10:19:16,Reembolsado
3451,1,809.83,2025-05-10 10:19:16,Fallido
3452,3,774.49,2025-04-25 10:19:16,Pagado
3453,1,929.9,2025-06-08 10:19:16,Reembolsado
3454,3,869.69,2025-06-14 10:19:16,Fallido
3455,7,732.38,2025-06-26 10:19:16,Pagado
3456,4,217.19,2025-06-26 10:19:16,Fallido
3457,2,824.35,2025-04-07 10:19:16,Procesando
3458,4,494.11,2025-05-25 10:19:16,Pagado
3459,2,945.55,2025-04-21 10:19:16,Reembolsado
3460,1,860.67,2025-04-09 10:19:16,Reembolsado
3461,2,900.22,2025-04-20 10:19:16,Reembolsado
3462,4,508.92,2025-05-16 10:19:16,Pagado
3463,6,658.22,2025-06-10 10:19:16,Reembolsado
3464,2,450.1,2025-06-30 10:19:16,Fallido
3465,5,108.09,2025-04-10 10:19:16,Pagado
3466,1,585.07,2025-04-16 10:19:16,Pagado
3467,5,132.24,2025-04-18 10:19:16,Pagado
3468,1,401.61,2025-04-22 10:19:16,Procesando
